,playername,timestamp,accel_load_accum,distance_total,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_230,2023-06-15 14:23:39,8.698107,32.578222,,,,
1,PLAYER_230,2023-06-15 17:56:22,1.342123,19.946583,,,,
2,PLAYER_230,2023-06-16 12:01:47,688.337369,5192.214629,,,,
3,PLAYER_230,2023-06-20 11:58:40,0.006386,0.0424,,,,
4,PLAYER_230,2023-06-20 11:59:15,740.255178,5651.471804,,,,
5,PLAYER_230,2023-06-21 13:30:00,351.266914,1870.734101,,,,
6,PLAYER_230,2023-06-22 12:00:00,431.268017,1628.156401,,,,
7,PLAYER_230,2023-06-22 12:00:19,410.949013,1530.290801,,,,
8,PLAYER_230,2023-06-22 13:30:43,320.381137,1681.3914,,,,
9,PLAYER_230,2023-06-23 12:00:00,680.681126,5677.448503,,,,
10,PLAYER_230,2023-06-26 11:58:54,347.673042,2623.832002,,,,
11,PLAYER_230,2023-06-26 13:30:00,0.363477,32.7886,,,,
12,PLAYER_230,2023-06-26 14:12:39,,,427.0,209.4435,380.5,186.63525
13,PLAYER_230,2023-06-27 12:01:09,481.566175,4517.544402,,,,
14,PLAYER_230,2023-06-29 11:58:41,0.025615,0.6479,,,,
15,PLAYER_230,2023-06-29 11:59:28,0.394689,1.3915,,,,
16,PLAYER_230,2023-06-29 13:30:08,414.78209,2754.919701,,,,
17,PLAYER_230,2023-06-30 12:03:07,626.191608,5353.377902,,,,
18,PLAYER_230,2023-07-05 18:55:38,490.488827,4257.279802,,,,
19,PLAYER_230,2023-07-06 12:00:19,609.611782,4465.827603,,,,
20,PLAYER_230,2023-07-07 12:00:30,399.864645,3230.682502,,,,
21,PLAYER_230,2023-07-07 13:26:48,0.097463,2.8668,,,,
22,PLAYER_230,2023-07-08 11:59:33,,2053.647101,,,,
23,PLAYER_230,2023-07-08 12:00:04,,2069.373101,,,,
24,PLAYER_230,2023-07-11 12:00:00,265.469904,1585.687138,,,,
25,PLAYER_230,2023-07-11 12:00:25,276.743633,1159.2476,,,,
26,PLAYER_230,2023-07-11 13:23:54,,,482.0,223.407,433.75,201.043125
27,PLAYER_230,2023-07-12 11:59:07,440.346623,1639.041502,,,,
28,PLAYER_230,2023-07-13 11:59:52,635.134501,1731.991401,,,,
29,PLAYER_230,2023-07-13 13:30:03,527.715443,1883.133801,,,,
30,PLAYER_230,2023-07-14 11:29:17,610.764803,1451.233901,,,,
31,PLAYER_230,2023-07-31 16:45:09,,,469.75,217.729125,397.5,184.24125
32,PLAYER_230,2023-08-01 11:49:36,655.222824,6225.819104,,,,
33,PLAYER_230,2023-08-02 12:58:44,596.159382,5868.381102,,,,
34,PLAYER_230,2023-08-03 11:50:14,,5838.629102,,,,
35,PLAYER_230,2023-08-04 12:58:08,634.984118,5997.450004,,,,
36,PLAYER_230,2023-08-06 11:49:33,688.890026,5316.746002,,,,
37,PLAYER_230,2023-08-07 12:58:10,451.161049,4230.847401,,,,
38,PLAYER_230,2023-08-08 11:49:44,,4840.351204,,,,
39,PLAYER_230,2023-08-09 13:14:14,472.086739,4485.301002,,,,
40,PLAYER_230,2023-08-09 20:32:23,,,501.75,232.561125,448.5,207.87975
41,PLAYER_230,2023-08-11 12:58:52,593.673414,6050.035902,,,,
42,PLAYER_230,2023-08-12 11:50:03,585.024593,6000.260402,,,,
43,PLAYER_230,2023-08-13 12:58:53,540.573648,5168.871499,,,,
44,PLAYER_230,2023-08-14 12:59:39,552.035412,5464.514004,,,,
45,PLAYER_230,2023-08-16 12:58:10,560.717449,5982.972406,,,,
46,PLAYER_230,2023-08-17 11:49:08,603.940226,6133.750701,,,,
47,PLAYER_230,2023-08-18 12:59:56,325.778008,1705.956702,,,,
48,PLAYER_230,2023-08-19 20:39:36,607.366409,4260.723104,,,,
49,PLAYER_230,2023-08-20 20:55:24,,,523.25,242.526375,420.5,194.90175
50,PLAYER_230,2023-08-20 23:39:12,437.032482,3635.577102,,,,
51,PLAYER_230,2023-08-22 11:49:24,647.602013,5599.142506,,,,
52,PLAYER_230,2023-08-24 12:59:07,533.274605,5612.920004,,,,
53,PLAYER_230,2023-08-25 12:59:12,475.717773,2058.236703,,,,
54,PLAYER_230,2023-08-27 13:00:04,513.497753,5430.430302,,,,
55,PLAYER_230,2023-08-28 13:29:19,534.235039,5571.926703,,,,
56,PLAYER_230,2023-08-29 13:28:40,572.915676,4391.900204,,,,
57,PLAYER_230,2023-08-31 22:14:14,611.945179,4985.690504,,,,
58,PLAYER_230,2023-09-02 11:25:28,,,515.0,238.7025,435.25,201.738375
59,PLAYER_230,2023-09-02 14:07:07,436.740678,3986.070601,,,,
60,PLAYER_230,2023-09-04 13:00:03,605.671192,6140.585904,,,,
61,PLAYER_230,2023-09-05 13:29:04,610.857502,5772.966702,,,,
62,PLAYER_230,2023-09-06 13:29:12,453.041393,4663.085403,,,,
63,PLAYER_230,2023-09-08 22:51:12,586.893036,5035.569506,,,,
64,PLAYER_230,2023-09-10 23:39:16,526.607466,4165.121203,,,,
65,PLAYER_230,2023-09-12 12:58:53,643.800836,5436.545304,,,,
66,PLAYER_230,2023-09-13 13:29:51,590.309001,2661.337803,,,,
67,PLAYER_230,2023-09-14 13:30:06,599.178947,5818.772003,,,,
68,PLAYER_230,2023-09-16 22:54:37,832.71957,5065.819205,,,,
69,PLAYER_230,2023-09-19 13:09:07,379.977829,2826.853502,,,,
70,PLAYER_230,2023-09-19 13:20:00,346.784065,2289.656303,,,,
71,PLAYER_230,2023-09-20 13:30:10,574.642471,5245.413903,,,,
72,PLAYER_230,2023-09-21 13:28:16,434.62536,4787.441401,,,,
73,PLAYER_230,2023-09-23 19:30:43,807.590733,6116.248003,,,,
74,PLAYER_230,2023-09-24 23:35:06,471.12302,1970.031202,,,,
75,PLAYER_230,2023-09-26 13:07:21,531.487106,4601.9111,,,,
76,PLAYER_230,2023-09-27 13:35:53,554.759762,4989.500801,,,,
77,PLAYER_230,2023-09-28 13:29:17,527.853359,4734.907501,,,,
78,PLAYER_230,2023-10-03 13:08:36,686.269581,4995.060301,,,,
79,PLAYER_230,2023-10-04 13:29:10,585.155546,5507.969202,,,,
80,PLAYER_230,2023-10-06 13:40:37,438.403049,4160.1482,,,,
81,PLAYER_230,2023-10-08 23:36:30,593.152491,4704.530703,,,,
82,PLAYER_230,2023-10-10 13:08:49,617.746569,4491.345501,,,,
83,PLAYER_230,2023-10-11 13:29:38,535.015228,3796.866903,,,,
84,PLAYER_230,2023-10-12 13:30:53,538.988348,3214.672503,,,,
85,PLAYER_230,2023-10-14 19:12:00,741.063583,5970.694502,,,,
86,PLAYER_230,2023-10-15 23:35:53,463.76828,4177.0773,,,,
87,PLAYER_230,2023-10-17 13:08:56,589.817345,4749.100903,,,,
88,PLAYER_230,2023-10-18 13:29:49,500.832726,3590.834203,,,,
89,PLAYER_230,2023-10-19 13:27:04,595.233574,3994.924901,,,,
90,PLAYER_230,2023-10-21 19:04:29,910.752501,6078.563403,,,,
91,PLAYER_230,2023-10-24 13:10:18,646.316036,5741.743002,,,,
92,PLAYER_230,2023-10-25 13:31:02,580.984276,5276.506599,,,,
93,PLAYER_230,2023-10-26 13:30:18,540.65136,3694.763204,,,,
94,PLAYER_230,2023-10-28 18:00:52,668.55699,5528.436499,,,,
95,PLAYER_230,2023-10-31 13:09:10,617.419727,4621.920901,,,,
96,PLAYER_230,2023-11-01 13:30:49,581.950731,2449.295703,,,,
97,PLAYER_230,2023-11-02 13:28:14,135.779083,1242.5732,,,,
98,PLAYER_230,2023-11-04 16:56:35,757.931004,5383.763403,,,,
99,PLAYER_230,2023-11-07 14:07:03,658.455582,5177.394803,,,,
100,PLAYER_230,2023-11-08 14:29:03,519.555562,3766.934902,,,,
101,PLAYER_230,2023-11-09 14:26:36,597.095117,4336.681902,,,,
102,PLAYER_230,2023-11-11 18:02:14,399.429222,2100.901901,,,,
103,PLAYER_230,2024-01-22 11:42:50,20.559723,32.9859,,,,
104,PLAYER_230,2024-01-22 11:51:35,319.968643,1309.679801,,,,
105,PLAYER_230,2024-01-22 13:46:05,292.520119,682.8944,,,,
106,PLAYER_230,2024-01-23 11:38:54,247.526375,1200.1234,,,,
107,PLAYER_230,2024-01-23 13:39:01,320.801835,1090.403002,,,,
108,PLAYER_230,2024-01-23 15:24:23,,,434.0,208.971,451.75,217.517625
109,PLAYER_230,2024-01-25 11:39:37,216.374287,518.794001,,,,
110,PLAYER_230,2024-01-25 13:41:49,301.844057,455.859301,,,,
111,PLAYER_230,2024-01-26 12:52:44,404.454472,542.9821,,,,
112,PLAYER_230,2024-01-29 11:39:38,289.834421,1351.7354,,,,
113,PLAYER_230,2024-01-29 13:40:34,302.522835,746.497601,,,,
114,PLAYER_230,2024-01-30 11:41:05,364.128609,1985.075401,,,,
115,PLAYER_230,2024-01-30 13:40:35,352.667366,1116.410199,,,,
116,PLAYER_230,2024-02-01 11:40:42,305.976549,1418.632401,,,,
117,PLAYER_230,2024-02-01 13:39:19,0.135166,798.613901,,,,
118,PLAYER_230,2024-02-02 12:53:24,506.110325,1214.9963,,,,
119,PLAYER_230,2024-02-05 11:41:06,290.653782,1245.549701,,,,
120,PLAYER_230,2024-02-05 13:40:02,294.950998,581.2147,,,,
121,PLAYER_230,2024-02-06 11:41:08,314.961475,1549.2788,,,,
122,PLAYER_230,2024-02-08 11:41:50,387.153646,1680.245502,,,,
123,PLAYER_230,2024-02-09 12:51:02,454.831131,3025.761398,,,,
124,PLAYER_230,2024-02-12 11:50:02,298.143658,1330.979101,,,,
125,PLAYER_230,2024-02-12 13:43:47,342.490067,718.1285,,,,
126,PLAYER_230,2024-02-14 11:41:56,467.295975,820.3915,,,,
127,PLAYER_230,2024-02-15 11:42:00,365.363607,1913.438101,,,,
128,PLAYER_230,2024-02-15 13:42:20,407.098795,1417.821601,,,,
129,PLAYER_230,2024-02-16 12:52:25,532.886246,3456.511102,,,,
130,PLAYER_230,2024-02-19 11:41:25,288.49577,1305.890201,,,,
131,PLAYER_230,2024-02-19 13:42:46,330.068504,337.0443,,,,
132,PLAYER_230,2024-02-20 11:42:48,442.993255,2486.010102,,,,
133,PLAYER_230,2024-02-20 13:42:05,523.926311,1179.854201,,,,
134,PLAYER_230,2024-02-22 11:44:19,325.990374,1462.305102,,,,
135,PLAYER_230,2024-02-22 13:40:50,370.392277,728.530201,,,,
136,PLAYER_230,2024-02-23 13:01:39,507.841782,1241.154901,,,,
137,PLAYER_230,2024-02-26 11:40:50,291.385826,1354.3416,,,,
138,PLAYER_230,2024-02-26 13:42:18,353.914288,226.8765,,,,
139,PLAYER_230,2024-02-27 12:55:22,585.369715,3988.020403,,,,
140,PLAYER_230,2024-02-29 11:40:24,326.944441,1419.444102,,,,
141,PLAYER_230,2024-02-29 13:41:42,361.41888,471.104202,,,,
142,PLAYER_230,2024-03-01 12:52:21,3.038308,3714.073203,,,,
143,PLAYER_230,2024-03-04 11:42:15,233.19948,1632.504401,,,,
144,PLAYER_230,2024-03-04 13:40:34,235.430888,1390.698199,,,,
145,PLAYER_230,2024-03-05 11:40:25,260.448303,1267.415701,,,,
146,PLAYER_230,2024-03-05 13:39:43,282.12372,634.6411,,,,
147,PLAYER_230,2024-03-07 11:40:34,164.464866,694.295,,,,
148,PLAYER_230,2024-03-07 13:41:43,198.387972,236.8334,,,,
149,PLAYER_230,2024-03-08 12:53:44,452.40395,3404.310302,,,,
150,PLAYER_230,2024-03-08 16:10:12,,,513.5,247.25025,472.25,227.388375
